sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1663765153;211490;57.718840949;11.957291167;11.18627;0.2527267;-0.5521846;0.2715161
1663765153;261701;57.718842592;11.957282104;11.16712;0.2619159;-0.3903381;-0.05218689
1663765153;311495;57.718844234;11.95727306;11.14647;0.3983626;-0.1302467;-0.1919756
1663765153;361503;57.718845873;11.957264032;11.12623;0.638423;-0.343209;-0.3358038
1663765153;411544;57.71884751;11.957255022;11.11097;-0.03200971;0.2067482;0.2593604
1663765153;461523;57.71884915;11.957246025;11.09901;0.2031813;-0.172376;-0.07210157
1663765153;511512;57.71885079;11.957237039;11.08763;0.2609488;-0.2888584;-0.4854696
1663765153;561484;57.718852429;11.957228063;11.07983;0.167197;-0.06907632;0.2292008
1663765153;611516;57.718854067;11.957219096;11.06695;0.2043404;-0.215112;-0.1044735
1663765153;661534;57.718855707;11.957210138;11.06359;-0.006327551;0.001304112;-0.034157
1663765153;711525;57.718857347;11.957201183;11.06412;0.1318676;0.2229235;0.09914574
1663765153;761530;57.718858988;11.957192224;11.07046;0.1461139;0.03602396;-0.09264148
1663765153;811543;57.718860628;11.957183264;11.07002;0.08621994;0.009028297;0.3210554
1663765153;861538;57.71886227;11.95717431;11.06383;0.1409907;-0.2876049;-0.1702776
1663765153;911557;57.718863912;11.957165363;11.05608;0.1666061;-0.2787187;-0.1459809
1663765153;961540;57.718865555;11.957156423;11.05272;-0.03844364;0.008596447;0.2003767
1663765154;11570;57.718867192;11.957147488;11.04847;0.08284653;0.04646741;0.05539642
1663765154;61578;57.718868814;11.957138555;11.04409;0.115104;0.1048175;0.2694898
1663765154;111545;57.718870433;11.957129628;11.03551;0.3923942;-0.005175584;0.1070714
1663765154;161502;57.718872048;11.957120707;11.02655;0.1482486;-0.05224306;-0.1518094
1663765154;211496;57.718873664;11.957111795;11.01697;0.2552359;-0.07497186;-0.02736707
1663765154;261636;57.71887528;11.957102888;11.01777;0.03914673;0.189673;0.3799534
1663765154;311510;57.718876894;11.957093981;11.01574;0.09974729;0.142224;0.1933755
1663765154;361534;57.718878503;11.957085076;11.01118;0.1141509;0.2132926;0.2334764
1663765154;411574;57.718880109;11.957076173;11.00445;0.02175075;0.1778595;0.1159263
1663765154;461558;57.718881715;11.957067278;10.99902;0.2048199;0.17327;0.003638827
1663765154;511558;57.71888332;11.957058387;10.99329;0.08782392;-0.02762921;0.1275119
1663765154;561551;57.718884921;11.957049501;10.98696;0.09374589;0.06204184;0.0465462
1663765154;611609;57.718886517;11.957040618;10.98212;-0.1396409;0.07818575;0.2969824
1663765154;661530;57.718888112;11.957031739;10.97519;0.2512833;-0.01945473;-0.09135136
1663765154;711507;57.718889707;11.957022866;10.96937;0.1615356;-0.04679171;0.01386569
1663765154;761514;57.718891299;11.957013998;10.96312;0.1310591;0.2117671;-0.1994137
1663765154;811542;57.718892886;11.957005133;10.95525;0.1268324;0.1466989;0.1465873
1663765154;861469;57.71889447;11.956996276;10.94579;0.1780868;-0.09268551;-0.04699441
1663765154;911490;57.718896052;11.956987426;10.93748;0.2484272;0.3071602;0.2215879
1663765154;961568;57.718897631;11.956978581;10.93024;0.2637947;0.2181862;0.008754742
1663765155;11595;57.718899203;11.956969746;10.92507;0.2545269;-0.1132537;-0.1755531
1663765155;61375;57.718900767;11.956960929;10.91963;0.01962205;-0.1424881;-0.02689847
1663765155;111544;57.71890233;11.956952117;10.913;0.04843383;0.1960692;-0.02520968
1663765155;161549;57.718903891;11.956943311;10.90692;0.1099113;0.03637823;-0.1580104
1663765155;211592;57.718905448;11.956934506;10.90601;-0.1033015;-0.1826667;-0.1438376
1663765155;261543;57.718907004;11.956925704;10.89495;0.2943631;-0.1872557;-0.355639
1663765155;311544;57.718908559;11.95691691;10.88927;0.1667126;0.3030458;-0.1096997
1663765155;361588;57.718910113;11.956908123;10.88133;0.1926107;0.2718371;-0.1903061
1663765155;411529;57.718911662;11.956899344;10.86688;0.4219271;-0.1531959;-0.207701
1663765155;461508;57.718913208;11.956890573;10.8552;0.3506749;-0.1984512;-0.09555237
1663765155;511521;57.718914754;11.956881815;10.83887;0.5133537;-0.1430061;-0.2211132
1663765155;561579;57.718916297;11.956873072;10.82319;0.3188846;0.07529402;0.3048881
1663765155;611522;57.718917834;11.956864347;10.79611;0.2868718;0.1568067;0.2641854
1663765155;661478;57.718919367;11.956855641;10.76971;0.5178954;-0.03765785;0.2286204
1663765155;711528;57.718920897;11.956846958;10.7378;0.7510777;-0.06602307;0.213386
1663765155;761618;57.718922425;11.956838302;10.70554;0.8594872;0.09798866;-0.009309418
1663765155;811578;57.718923945;11.956829673;10.67237;0.6960335;0.1912413;0.4037192
1663765155;861526;57.718925459;11.956821076;10.62833;0.7453981;-0.4153967;0.06957535
1663765155;911550;57.718926967;11.956812514;10.57857;1.091668;-0.4155388;-0.3151322
1663765155;961555;57.718928469;11.956803999;10.5222;0.7926351;-0.02751646;0.02125686
1663765156;11554;57.718929964;11.956795536;10.46434;1.222952;-0.1165065;0.1569626
1663765156;61577;57.718931449;11.956787133;10.4075;1.229297;-0.09357574;0.05353241
1663765156;111606;57.718932928;11.956778778;10.34762;1.350874;-0.0808116;-0.02629998
1663765156;161549;57.718934401;11.956770475;10.28076;1.390294;0.1132393;0.0272833
1663765156;211509;57.718935863;11.956762227;10.21211;1.346602;0.01045249;0.04726981
